Student,Image Name,Canny Edge,Sobel Edge,HOG Features,Endpoints,Thickness,Curvature,Percentage Black Pixels,Percentage White Pixels,Line Irregularity,LBP Mean
student_32,w0032_s01_pWOZ_r01.png,1.7818297828489795,208.2520145031485,0.01573972381496067,66007,844.81464,0.5857751248957348,0.0,100.0,355.75314384725885,0.015742411245841505
student_32,w0032_s01_pPHR_r03.png,0.4451910250586641,53.703993999021506,0.0040314761423496034,25838,652.0513,0.515701071382642,0.0,100.0,768.4382603696929,0.004035548370476844
student_32,w0032_s01_pPHR_r02.png,0.45892282603904977,55.09224149725539,0.004001214972008022,23110,819.1124,0.5275425453330663,0.0,100.0,1211.5140206461592,0.004005290779286178
student_32,w0032_s01_pPHR_r01.png,0.4300599774990825,50.97525316096208,0.0038445782091095556,25051,768.00836,0.5468756249461528,0.0,100.0,767.3479588817579,0.00384867254265774
student_32,w0032_s01_pLND_r02.png,2.6320348332998185,315.3397566473857,0.024071964780133834,83977,467.5263,0.5251225774839188,0.0,100.0,334.76364317162086,0.024073666712187896
student_32,w0032_s01_pLND_r03.png,2.6530463212536572,319.2443304094868,0.02437597068809401,83427,634.00256,0.5142516509600623,0.0,100.0,341.3697937381361,0.02437763666373888
student_32,w0032_s01_pLND_r01.png,2.2567436029343546,263.9663387927683,0.02037887772256609,76790,748.419,0.563420827861484,0.0,100.0,349.715218963945,0.020381016455833373
student_35,w0035_s01_pLND_r03.png,3.320808450907638,406.53768944043435,0.031053622997472195,106598,237.59619,0.45315855026370944,11.86,88.14,153.9635035033725,0.03105449917136457
student_35,w0035_s01_pLND_r02.png,3.25406542309557,399.6876465519357,0.03049329790208681,102228,208.1929,0.4510499607187129,9.91,90.09,172.4696448917632,0.030494240348633378
student_35,w0035_s01_pLND_r01.png,3.1572814719024955,385.7792794179855,0.029685964624168344,105381,241.06027,0.46036699807845005,0.84,99.16,166.32565112520143,0.029687002558351612
student_35,w0035_s01_pPHR_r02.png,0.5032310295193567,61.60924311381079,0.004638924143756072,24347,1092.7117,0.4476579612505066,0.0,100.0,992.3067821999405,0.004642924525750296
student_35,w0035_s01_pPHR_r03.png,0.5283215297550399,64.78997101808147,0.0047579308080865825,23002,1099.781,0.4520456338877758,0.0,100.0,968.0618988473826,0.004761917114524355
student_35,w0035_s01_pPHR_r01.png,0.5004733402359478,61.048085626978185,0.004624745136458141,23560,1078.7179,0.4568077296318172,0.0,100.0,843.4495012888974,0.004628724459182072
student_35,w0035_s01_pWOZ_r03.png,2.584828940285994,317.5332079092775,0.024340523046252734,85913,378.80954,0.4655252434024975,11.700000000000001,88.3,270.35776001439274,0.02434219321448032
student_35,w0035_s01_pWOZ_r02.png,2.5448546202641844,311.8843209076074,0.023802294185086656,83779,423.99884,0.4589563098320805,0.0,100.0,272.9342232785885,0.023804028012528303
student_35,w0035_s01_pWOZ_r01.png,2.491581369901915,305.4505984707876,0.023264472044005072,82643,412.95914,0.4621810806048238,0.0,100.0,258.6943284178367,0.023266259271037825
student_34,w0034_s01_pLND_r02.png,2.128913704857819,253.9476542837601,0.01961713122566166,83985,475.46573,0.4902786455875817,0.0,100.0,222.04984526225581,0.01961936005477256
student_34,w0034_s01_pLND_r03.png,2.1211093036149657,253.3181959329814,0.019376007394650303,80864,443.8785,0.4999952376249765,0.0,100.0,209.1856475972492,0.019378251918436677
student_34,w0034_s01_pLND_r01.png,1.8945766843116825,225.26568261509007,0.017591898273329312,71504,646.8571,0.49226731341154806,0.0,100.0,328.4852925108782,0.01759435261445565
student_34,w0034_s01_pPHR_r03.png,0.33715578743397046,40.38637013224389,0.00313276977043479,27546,857.76843,0.49619465391887146,0.0,100.0,684.3799517573166,0.003136948293384617
student_34,w0034_s01_pPHR_r02.png,0.3185571810484727,38.16706348850709,0.0029631319524418454,24651,950.7742,0.4898838343266347,0.0,100.0,698.9497478359942,0.0029673066865641916
student_34,w0034_s01_pPHR_r01.png,0.31532362200072583,38.06997088363738,0.0028884303969859753,26160,965.7534,0.5020441024590888,0.0,100.0,736.3616846443363,0.0028926139162669586
student_34,w0034_s01_pWOZ_r02.png,1.6344615739154738,195.51379609545873,0.015233222004327347,72115,595.0918,0.5008770396238914,0.0,100.0,303.7848727123997,0.015235953733857057
student_34,w0034_s01_pWOZ_r03.png,1.648617733774851,196.2972495061186,0.015307272770057364,72859,535.02057,0.5036981166078663,0.0,100.0,249.12778161114312,0.015309995790963538
student_34,w0034_s01_pWOZ_r01.png,1.616647194428806,192.6818697221461,0.015030566569577537,69611,612.94055,0.5000132424665951,0.0,100.0,317.7144459035542,0.015033322132080097
student_33,w0033_s01_pWOZ_r03.png,2.2972797729838588,278.53019586713987,0.021377840577815613,76878,577.3534,0.4996896539229862,0.0,100.0,328.79403453648064,0.021379861158388323
student_33,w0033_s01_pWOZ_r02.png,2.344403201211003,284.05476499921144,0.021450408465551636,82084,532.79016,0.5056768798397133,0.0,100.0,262.748962210809,0.021452420463131068
student_33,w0033_s01_pWOZ_r01.png,2.369174486699465,286.97799962581894,0.021727535309996444,81711,495.93008,0.4909635576117432,0.0,100.0,337.01504841348384,0.021729514530297686
student_33,w0033_s01_pPHR_r02.png,0.4516103194702957,54.25384387433862,0.004153897357033074,23117,1157.7065,0.4909408266409627,0.0,100.0,723.906319906105,0.00415795510574668
student_33,w0033_s01_pPHR_r03.png,0.44678334469092107,53.72789063418024,0.003979985819479016,22310,1169.2206,0.486213901331442,0.0,100.0,738.8860805293331,0.003984064137642898
student_33,w0033_s01_pPHR_r01.png,0.47379056257886343,56.936890157330716,0.004349107463911647,22141,1152.8151,0.4752634794727907,0.0,100.0,586.7393446784952,0.004353142124078954
student_33,w0033_s01_pLND_r03.png,2.9640474559157624,358.60903410889466,0.02713135789595862,95107,381.62955,0.4826119990741153,3.19,96.81,203.15030261987172,0.02713269797718061
student_33,w0033_s01_pLND_r02.png,3.042951283085716,368.46563221608534,0.02781858410957211,97396,371.87158,0.4817860699685404,4.02,95.98,178.00631184158564,0.027819835757436483
student_33,w0033_s01_pLND_r01.png,2.92608070123326,352.1083163210299,0.026744224063573286,94412,387.64627,0.4842717048485454,1.4200000000000002,98.58,213.22659869592647,0.026745609933189925
student_41,w0041_s01_pLND_r02.png,3.912094184801998,454.4991918569389,0.031148115175898262,98585,389.12753,0.6166004748129578,0.0,100.0,211.98166481747225,0.031148969294489202
student_41,w0041_s01_pLND_r03.png,3.8269093504639544,447.34914090544123,0.030558204753529043,93094,574.0444,0.6139320277149231,0.0,100.0,283.4108535525013,0.030559127766458388
student_41,w0041_s01_pLND_r01.png,3.591038914673331,422.99568463968706,0.02941799191172137,95850,496.14502,0.6142771067792627,0.0,100.0,225.89464784957462,0.029419048087596135
student_41,w0041_s01_pWOZ_r02.png,3.216494478090488,374.5519899892388,0.02537071910074076,78971,674.62286,0.6193380465441671,0.0,100.0,298.8764660637552,0.02537224794868925
student_41,w0041_s01_pWOZ_r03.png,3.415224090888272,401.21838946268355,0.0271554799726701,81983,524.5932,0.593377182518448,0.0,100.0,292.7100731761302,0.027156855907742375
student_41,w0041_s01_pWOZ_r01.png,3.1943019943019944,373.51912077402085,0.025597654973004074,83359,596.024,0.6183036600472201,0.0,100.0,315.27980404508895,0.02559915731761208
student_41,w0041_s01_pPHR_r03.png,0.6530060476698684,76.84757375311696,0.005162294733758101,22014,1224.1005,0.6170460524910417,0.0,100.0,629.9818480630128,0.005166183679060636
student_41,w0041_s01_pPHR_r02.png,0.5992182027068681,70.9076158345207,0.004816706826597897,21226,1242.6101,0.579506611455609,0.0,100.0,740.318604631571,0.004820660998451605
student_41,w0041_s01_pPHR_r01.png,0.6968605066000714,81.34846546569415,0.005530133985938783,24726,1139.7986,0.6164179742318417,0.0,100.0,665.9184759913684,0.005533979972105563
student_15,w0015_s01_pLND_r03.png,3.4010495532789786,394.5897161270939,0.02991284063313385,97042,463.77,0.5558906959896793,0.0,100.0,237.2613540241619,0.029913851733474748
student_15,w0015_s01_pLND_r02.png,3.1745229083172006,365.76227052903806,0.02779885190654733,92892,523.4105,0.565200586727466,0.0,100.0,266.05279194162625,0.027800113039672756
student_15,w0015_s01_pLND_r01.png,3.2471131385252767,374.61580401356764,0.028234502720363167,95352,465.53708,0.5477341502587467,0.0,100.0,247.97571590514735,0.028235712326730344
student_15,w0015_s01_pPHR_r02.png,0.479888566200389,55.79924780125388,0.00446539997078384,24115,1206.4023,0.5725371009897001,0.0,100.0,941.9631391702945,0.004469420876412653
student_15,w0015_s01_pPHR_r03.png,0.4893732504612501,56.46031516854112,0.004322700069602911,28878,458.9657,0.5519456260958393,0.0,100.0,948.6020855272598,0.0043267378531143715
student_15,w0015_s01_pPHR_r01.png,0.4645356231851734,53.87536801758395,0.004047988297283437,24108,1187.215,0.5620541924460652,0.0,100.0,784.544737057387,0.004052058572429556
student_15,w0015_s01_pWOZ_r03.png,2.603316770927835,300.4879861517793,0.02287175317538024,82628,288.15262,0.5620202830205211,0.0,100.0,359.46638451630247,0.022873597062897825
student_15,w0015_s01_pWOZ_r02.png,2.497175927049202,286.39950256998566,0.02164770307967732,80610,400.3906,0.5661190842616108,0.0,100.0,321.50311040486065,0.0216496917421646
student_15,w0015_s01_pWOZ_r01.png,2.544593466003779,295.41894525863415,0.022291193550378376,82977,442.5143,0.5596049116017449,0.0,100.0,281.1988968538759,0.022293095238293675
student_12,w0012_s01_pWOZ_r02.png,1.1100240882569323,126.58469512554663,0.011509684566379087,71845,548.7331,0.5783202152232105,0.0,100.0,234.56995060833145,0.011512872306688578
student_12,w0012_s01_pWOZ_r03.png,1.1361870850490883,129.69402452077566,0.011517784357943008,75226,581.7804,0.5720072906410455,0.0,100.0,244.1951248063852,0.01152097114024671
student_12,w0012_s01_pWOZ_r01.png,1.0695451695618068,122.77899458357605,0.01111101691278691,66929,654.4416,0.5699936741558597,0.0,100.0,272.35420579211825,0.011114251805657943
student_12,w0012_s01_pPHR_r03.png,0.22738135203246834,25.923974525221144,0.0023087745772128907,24175,952.6581,0.546993215247651,0.0,100.0,761.0602253873649,0.002313050558493506
student_12,w0012_s01_pPHR_r02.png,0.24241511919315273,27.99067976077544,0.0024421999781136104,26168,729.1208,0.5734792516173182,0.0,100.0,693.1379837108985,0.0024464601784564685
student_12,w0012_s01_pPHR_r01.png,0.2279930758787339,26.201649366289878,0.002212049936283676,20634,1138.3867,0.5204532522438367,0.0,100.0,753.1076358072005,0.002216337357706331
student_12,w0012_s01_pLND_r02.png,1.3292861148269806,152.48056509467648,0.013209708304273387,75549,387.98404,0.580638682706548,0.0,100.0,233.9238574702247,0.013212694973657757
student_12,w0012_s01_pLND_r03.png,1.462955570221876,166.95125143419824,0.014912973204001062,83794,526.14246,0.5757000452781763,0.0,100.0,213.93861528894098,0.014915758419110721
student_12,w0012_s01_pLND_r01.png,1.4547957131654712,169.20606702112977,0.014885015751794203,86887,477.84167,0.5508114818171019,0.0,100.0,149.48162794613123,0.014887804273581677
student_24,w0024_s01_pLND_r02.png,2.59871354129585,306.20336590973653,0.02447042678452562,99350,389.1988,0.5934329282121836,0.0,100.0,274.52463881279687,0.02447208158834138
student_24,w0024_s01_pLND_r03.png,2.667413139510797,313.89411281911384,0.025203533994658904,100753,480.36743,0.597719345010294,0.0,100.0,234.94911968972175,0.025205102089953087
student_24,w0024_s01_pLND_r01.png,2.47471082818942,292.3262452763029,0.0239918312959098,93227,379.87796,0.5759755240635495,0.0,100.0,385.6615498399221,0.023993542705780815
student_24,w0024_s01_pWOZ_r02.png,2.157417903136783,254.64458318471054,0.019985664929584594,85030,570.9098,0.6018442006335079,0.0,100.0,291.9565076985123,0.019987850170237794
student_24,w0024_s01_pWOZ_r03.png,2.121101722080367,249.49716494897527,0.01974678230531307,84423,582.3302,0.6138878377848876,0.0,100.0,323.67689940293945,0.019748995799895433
student_24,w0024_s01_pWOZ_r01.png,2.110241268051531,249.09375004744382,0.019832383352881188,82059,443.96964,0.5905687935013699,0.0,100.0,418.6261101140302,0.019834586722968554
student_24,w0024_s01_pPHR_r03.png,0.4340510913446142,50.793716948763354,0.004057459261774442,26997,834.65704,0.5977657203351249,0.0,100.0,986.7484785901622,0.004061528416738795
student_24,w0024_s01_pPHR_r02.png,0.4259037320234682,49.895293946135595,0.004007254414688552,24128,1161.8369,0.5988335281956401,0.0,100.0,1066.1296825433574,0.00401132950764943
student_24,w0024_s01_pPHR_r01.png,0.4214717285188485,49.17986916537746,0.00384827245835333,24177,1194.7883,0.5934692489771592,0.0,100.0,1076.7992791138004,0.003852366354962843
student_23,w0023_s01_pPHR_r02.png,0.6010027857039277,71.47883367617389,0.005241637534380179,29204,557.1377,0.5538350107727825,0.0,100.0,686.9451852222272,0.005245566630229197
student_23,w0023_s01_pPHR_r03.png,0.647542140680208,76.8167870344679,0.005700892629846459,31187,655.5893,0.5599278807980733,0.0,100.0,490.142234670651,0.00570476740713224
student_23,w0023_s01_pPHR_r01.png,0.5624146061968355,66.65019942588147,0.00496802680845708,29827,793.71844,0.5433787290525492,0.0,100.0,703.6390415734805,0.004971988265714093
student_23,w0023_s01_pWOZ_r03.png,3.0337901838083234,359.0274474001869,0.027241013847837028,93333,555.0655,0.5834370775916324,0.0,100.0,178.60957631639843,0.02724234095946148
student_23,w0023_s01_pWOZ_r02.png,2.9119134594909695,345.935801490167,0.026675854974258208,90685,587.4074,0.5740280148078989,0.0,100.0,197.64571271621867,0.02667724893025372
student_23,w0023_s01_pWOZ_r01.png,2.5649015671282496,303.11947368961916,0.02336257961008097,79194,677.56647,0.570261268246054,0.0,100.0,278.9110584835665,0.0233643654449237
student_23,w0023_s01_pLND_r03.png,3.7087496711496692,439.3759103962514,0.03313590148071819,103978,427.7512,0.5597484906536522,0.0,100.0,174.2058684462529,0.033136531372366586
student_23,w0023_s01_pLND_r02.png,3.419716219402695,406.05687541982263,0.031240571979099876,95574,509.95334,0.5487506338633027,0.0,100.0,199.07726369531812,0.031241426041533543
student_23,w0023_s01_pLND_r01.png,2.8591996802915363,337.78688776025143,0.02633200981682101,90642,672.13904,0.5574191680963901,0.0,100.0,256.6369490155305,0.026333444441227413
student_40,w0040_s01_pLND_r03.png,2.832299465240642,340.47130322176406,0.025424615317484165,91891,633.85474,0.5817424594723563,0.0,100.0,354.22724461622425,0.02542613787101226
student_40,w0040_s01_pLND_r02.png,2.6726623840114203,324.05823609935175,0.024148629842185385,88804,613.952,0.5862307336577706,0.0,100.0,385.09615682320174,0.0241503014152456
student_40,w0040_s01_pLND_r01.png,2.771398002853067,332.90230803956854,0.024724852147933435,89910,620.175,0.5650922118390107,0.0,100.0,304.1241522799529,0.024726456425260224
student_40,w0040_s01_pWOZ_r03.png,2.3203994293865904,281.62124705840245,0.020496151763573618,81057,718.6693,0.6024982343688746,0.0,100.0,380.24473113450966,0.02049824990150067
student_40,w0040_s01_pWOZ_r02.png,2.180733618233618,262.9314934106424,0.019481913095484887,79042,751.71387,0.5947107442896283,0.0,100.0,379.28898955809404,0.019484129684111184
student_40,w0040_s01_pWOZ_r01.png,2.2425410421127765,272.99936396787507,0.019963620054410287,78251,703.9048,0.5993024371136615,0.0,100.0,418.37537652050025,0.019965780385542257
student_40,w0040_s01_pPHR_r02.png,0.45984308131241086,55.38881591691115,0.00423126019197122,23964,1242.2222,0.5833188111099952,0.0,100.0,897.8928393858636,0.004235257870746425
student_40,w0040_s01_pPHR_r03.png,0.4384450784593438,53.16895103351527,0.004011825164218831,25419,1149.5541,0.5909063653095132,0.0,100.0,734.3536001137328,0.004015848470327418
student_40,w0040_s01_pPHR_r01.png,0.43082411701748125,52.77156277560533,0.003922743810986387,24436,1128.4662,0.6278572754363508,0.0,100.0,890.292835719424,0.003926777520709934
student_49,w0049_s01_pWOZ_r02.png,1.9027198559130332,220.59530420522725,0.01698389901533957,75908,420.57034,0.600731252461284,0.0,100.0,268.93622716190333,0.016986439290946648
student_49,w0049_s01_pWOZ_r03.png,1.8972826433754957,218.81996308966364,0.016553954487806596,75293,444.9837,0.6110117231273795,0.0,100.0,280.5061896378186,0.01655654561525884
student_49,w0049_s01_pWOZ_r01.png,1.950951338711517,224.85007246915282,0.016945347640690927,82350,297.87198,0.5848583988680531,0.0,100.0,239.9968359423253,0.016947892475975845
student_49,w0049_s01_pPHR_r03.png,0.43187767843927705,50.16743318653388,0.003735880860426186,29766,615.4864,0.5987753163470504,0.0,100.0,747.3250073874597,0.003739988050192769
student_49,w0049_s01_pPHR_r02.png,0.3991658679194411,45.73297509075505,0.003304727705798975,22331,1104.7079,0.589397916966879,0.0,100.0,831.4243249768829,0.003308885890361535
student_49,w0049_s01_pPHR_r01.png,0.39618414422690085,45.47108005443831,0.0034006897539811324,27689,489.7886,0.5920106586671384,0.0,100.0,811.4498236653518,0.003404836588597586
student_49,w0049_s01_pLND_r02.png,2.3276452187960515,268.85853653460566,0.020286950318728007,89506,346.36743,0.581329160395545,0.0,100.0,222.89966740306065,0.020289099924742367
student_49,w0049_s01_pLND_r03.png,2.412638849671299,279.94874125280575,0.021299450524883762,95863,314.32803,0.5859618537317607,4.15,95.85000000000001,187.79979563696455,0.021301480377068457
student_49,w0049_s01_pLND_r01.png,2.372124101563911,279.27838815010284,0.02068211361263912,93139,278.81958,0.5663113967930782,10.69,89.31,228.30978923732482,0.020684216480571352
student_22,w0022_s01_pPHR_r03.png,0.7979757655755686,93.85080820697675,0.0066576158624080065,26252,1075.4442,0.518921315332901,0.0,100.0,497.02980834703214,0.006661377482905934
student_22,w0022_s01_pPHR_r02.png,0.6919921784811076,80.26396597528519,0.005826589932900212,23751,1149.7736,0.5075476976592468,0.0,100.0,929.2051711005487,0.005830449843291815
student_22,w0022_s01_pPHR_r01.png,0.565067797499581,66.2649445249546,0.004743400170885789,24526,1230.9186,0.5260301407466325,0.0,100.0,1019.9001127561463,0.004747388195939954
student_22,w0022_s01_pWOZ_r02.png,3.366454686615337,393.6336388340495,0.028294052900108863,85886,614.71234,0.5297736193549154,0.0,100.0,329.766251475564,0.028295255463156897
student_22,w0022_s01_pWOZ_r03.png,3.787470202275274,444.2070943214437,0.03167624313381888,91673,388.702,0.5280002674142539,0.0,100.0,226.17526006150382,0.03167704566708847
student_22,w0022_s01_pWOZ_r01.png,2.802400116307059,329.7808531529794,0.02388366384345144,69229,820.1343,0.5294975877652005,0.0,100.0,639.1311993636361,0.023885388046867188
student_22,w0022_s01_pLND_r02.png,3.589540170262106,419.9931895853748,0.03072846608445269,92000,474.25378,0.5273877980245335,0.0,100.0,295.53827057956914,0.030729380716397067
student_22,w0022_s01_pLND_r03.png,4.870293377676609,570.9619797922127,0.04139677809302183,120611,207.16096,0.5149879848024708,4.73,95.27,114.13808227822332,0.04139643092648822
student_22,w0022_s01_pLND_r01.png,3.9783880834842233,466.8657116562885,0.03444142318190811,106946,346.91446,0.535805611587226,1.8399999999999999,98.16,172.99648455572458,0.034441898662503086
student_25,w0025_s01_pLND_r03.png,3.994789918530498,470.8342082641845,0.03516094079455807,113887,297.13553,0.4829560018552383,9.19,90.81,182.65306071776942,0.03516133117394605
student_25,w0025_s01_pLND_r02.png,4.014868225036687,472.7928206137872,0.0355775140638084,117429,260.16733,0.47028948397170584,3.9800000000000004,96.02000000000001,168.83596322174554,0.035577853234950066
student_25,w0025_s01_pLND_r01.png,4.137293741121587,489.2856142449564,0.03681423356072827,120272,265.47388,0.4659863050166383,4.8500000000000005,95.15,180.14921859362812,0.03681442839631379
student_25,w0025_s01_pWOZ_r03.png,3.4707524410609247,402.2045716438236,0.02984613284225964,96870,296.10086,0.48269054057197924,0.0,100.0,247.13082794723053,0.02984715183248874
student_25,w0025_s01_pWOZ_r02.png,3.2527818952378964,382.096701436457,0.028612861939993562,92948,493.21255,0.4946749522392889,0.0,100.0,301.11054651820115,0.0286140267957866
student_25,w0025_s01_pWOZ_r01.png,3.201013613307789,373.80396399069235,0.02804184695022584,93738,452.0436,0.4815401565069913,0.0,100.0,250.2724829939253,0.028043072341615887
student_25,w0025_s01_pPHR_r02.png,0.67509123998752,78.62488754445855,0.005819113240199387,27569,822.577,0.49076907575347706,0.0,100.0,730.2124622327395,0.005822974034899535
student_25,w0025_s01_pPHR_r03.png,0.7497872269518459,87.90524118506907,0.006433848410916465,28638,609.39923,0.4795500516746684,0.0,100.0,850.6430700670295,0.006437636497590999
student_25,w0025_s01_pPHR_r01.png,0.6371143620969454,75.13037211654866,0.005643904400345922,29633,740.0165,0.474832621600466,0.0,100.0,735.9959850433969,0.00564776386645167
student_13,w0013_s01_pWOZ_r03.png,2.4227468262677525,290.0431697392713,0.021824336995651117,81883,467.07465,0.5080716828946957,0.0,100.0,264.02009690598925,0.02182630476669782
student_13,w0013_s01_pWOZ_r02.png,2.371801009451641,284.6221590850378,0.021544591444216856,81669,501.18164,0.5003214972349,0.0,100.0,285.7656600905587,0.021546592302270275
student_13,w0013_s01_pWOZ_r01.png,2.4717398761435967,297.80451390579634,0.022845651400333396,88635,299.6803,0.5009085305653231,0.0,100.0,232.1021829370646,0.022847498375047903
student_13,w0013_s01_pPHR_r02.png,0.4559855761197128,55.03913208240781,0.004253429076510711,25599,649.95526,0.4919290883933698,0.0,100.0,682.1507552532373,0.004257475053074042
student_13,w0013_s01_pPHR_r03.png,0.48176944142679595,57.30057960451017,0.004129533612671824,23710,1108.154,0.5094364069748419,0.0,100.0,627.6032844505047,0.004133594243016144
student_13,w0013_s01_pPHR_r01.png,0.4913650882175795,58.80317241364198,0.004348210852639925,25547,1070.933,0.4985151590807015,0.0,100.0,649.1255656650723,0.0043522456188542545
student_13,w0013_s01_pLND_r03.png,3.030297018042392,364.7476208375425,0.027545776014764427,105607,235.09383,0.48881418720577885,5.36,94.64,145.36401755592752,0.02754706708053288
student_13,w0013_s01_pLND_r02.png,2.998156403381873,362.1237099558329,0.02761573577589528,103637,256.8917,0.49196120614101985,5.0,95.0,146.2713327706559,0.027617018567147576
student_13,w0013_s01_pLND_r01.png,2.9354123122975975,354.70721869079915,0.027243802138898217,98138,368.73288,0.48643822190799035,1.08,98.92,217.68340323325037,0.027245128920736526
student_9,w0009_s01_pPHR_r01.png,0.6541078906169494,79.51141544522848,0.005957690795210448,27676,824.39496,0.5597014574360634,0.0,100.0,616.3077883175163,0.0059614917650821055
student_9,w0009_s01_pPHR_r03.png,0.6224028905684622,73.27126849035099,0.005456666543870372,25682,1115.8746,0.6100889011056922,0.0,100.0,807.9990621126982,0.005460548029788987
student_9,w0009_s01_pPHR_r02.png,0.6480381715029938,77.55385728477229,0.005712754990649546,31397,463.57925,0.5743558219408085,0.0,100.0,706.1505236020654,0.005716628364910294
student_9,w0009_s01_pWOZ_r01.png,2.9796428529349224,360.15819044926945,0.026820720160749344,90843,321.72806,0.6106090093784614,0.0,100.0,229.5067108657391,0.02682208916082995
student_9,w0009_s01_pWOZ_r02.png,3.0369082298922594,364.84790802803855,0.02712249472486578,95162,282.7066,0.6080779994872948,0.0,100.0,225.72835622886444,0.02712382823522462
student_9,w0009_s01_pWOZ_r03.png,2.9253581726199465,349.8374332472421,0.026425368216318367,94805,304.69598,0.6157374786037891,7.359999999999999,92.64,205.37464073140956,0.026426783711140992
student_9,w0009_s01_pLND_r01.png,3.5322442228381385,424.17322794886235,0.032625551300056156,113271,233.02725,0.5828048859396512,2.83,97.17,164.01552334088953,0.03262623763212389
student_9,w0009_s01_pLND_r02.png,3.6537185824770964,437.12506118367867,0.03250969970915731,109364,277.2599,0.5805794673893748,5.4399999999999995,94.56,173.24290104194893,0.032510403665047705
student_9,w0009_s01_pLND_r03.png,3.7782837761945265,452.0780467356245,0.03408247461875817,115034,212.66318,0.5802837174179771,10.34,89.66,146.88979305365254,0.034082992554124836
student_6,w0006_s01_pWOZ_r01.png,2.0587912298830906,252.8249048869683,0.019563640037833407,72981,614.4767,0.5698303377311925,0.0,100.0,486.0582433381364,0.019565862495378644
student_6,w0006_s01_pWOZ_r03.png,2.041819554998327,250.6426771378926,0.019579264018568247,76409,747.3148,0.5748145416979465,0.0,100.0,431.55466339735,0.01958149732643682
student_6,w0006_s01_pWOZ_r02.png,2.1040992449518403,257.7468459499275,0.01989287440222141,72291,739.29095,0.5681454268525877,0.0,100.0,564.8567433392892,0.019895058140678372
student_6,w0006_s01_pPHR_r01.png,0.47943469546078427,58.904586562911796,0.0045615415211056574,28162,550.401,0.5625614922098761,0.0,100.0,656.9440731950647,0.00456552827679111
student_6,w0006_s01_pPHR_r02.png,0.4214776535971379,51.38401209516108,0.003885517909887371,23063,1241.2579,0.5481403140163883,0.0,100.0,944.8085637959799,0.003889584168263643
student_6,w0006_s01_pPHR_r03.png,0.4087724965956072,49.488000219375905,0.003851843315685132,20812,1127.2003,0.5426015677934602,0.0,100.0,1031.3700790695839,0.0038559367899501967
student_6,w0006_s01_pLND_r01.png,2.612918950693691,320.6638894473124,0.0249074143512666,84156,689.36304,0.5511781994264806,0.0,100.0,370.1486367847509,0.024909008362659957
student_6,w0006_s01_pLND_r03.png,2.65138342898317,325.4375669837319,0.025488053115982377,84942,653.1377,0.5503040720602275,0.0,100.0,434.0997445694873,0.025489587559674134
student_6,w0006_s01_pLND_r02.png,2.662102774813896,325.8240014044857,0.024881372923093174,80478,695.1448,0.5610204721932283,0.0,100.0,372.7414117052196,0.024882979122105117
student_1,w0001_s01_pLND_r01.png,2.8494280522245616,329.6080501473841,0.026079727744446047,100303,380.56708,0.5840030446310922,6.710000000000001,93.28999999999999,174.7004500433933,0.026081192207606203
student_1,w0001_s01_pLND_r02.png,3.2250842566819937,374.74841486161296,0.029122788035635092,103363,333.02792,0.5957750917708508,3.3000000000000003,96.7,154.65917762774313,0.02912389257973394
student_1,w0001_s01_pLND_r03.png,3.361697930225524,393.1548158963002,0.030316133949811298,112013,232.30447,0.5966127002602472,0.0,100.0,121.86280486627798,0.030317091877264935
student_1,w0001_s01_pPHR_r01.png,0.516010195211289,60.45030056910136,0.004554462995992686,24054,1147.827,0.6019085017538409,0.0,100.0,747.0677947817052,0.004558450584136923
student_1,w0001_s01_pPHR_r03.png,0.5136681120847422,59.622930333326345,0.004608331466444157,27489,861.1336,0.6063959001559726,0.0,100.0,663.3845172684386,0.004612335466798402
student_1,w0001_s01_pPHR_r02.png,0.5342628998565029,62.333941815379866,0.004709155151512415,27132,668.47107,0.6022559987504374,0.0,100.0,675.7755483264959,0.004713124547329626
student_1,w0001_s01_pWOZ_r01.png,2.3142709672486057,268.8585660851047,0.02092537670627549,86387,461.16986,0.60231973118463,0.0,100.0,204.06622623883166,0.020927439018927067
student_1,w0001_s01_pWOZ_r02.png,2.665771812648574,311.23721025004676,0.023814420645720282,89199,449.94437,0.5961392543671636,0.0,100.0,193.2149666390607,0.023816153038900396
student_1,w0001_s01_pWOZ_r03.png,2.545346940555259,296.9300395133781,0.022981419957364465,91367,449.7225,0.6015216254471172,0.0,100.0,172.97890950574353,0.02298325087400357
student_36,w0036_s01_pPHR_r01.png,0.5282855331937701,65.1586672229347,0.004947997280107685,24501,1092.8945,0.5343529940601212,0.0,100.0,782.1486431618993,0.004951961106364439
student_36,w0036_s01_pPHR_r02.png,0.553358194580677,68.2301894424628,0.005133641623677514,25352,1026.8639,0.532226268385013,0.0,100.0,756.7725777107678,0.005137583492782098
student_36,w0036_s01_pPHR_r03.png,0.5202942965919021,63.98363045462455,0.004918419306148699,23378,1073.4578,0.5382133724944085,0.0,100.0,706.1831207271949,0.004922386630751067
student_36,w0036_s01_pWOZ_r01.png,2.2869914787695076,280.1688635379679,0.021130796229836005,78176,558.42944,0.5545844934751774,0.0,100.0,358.881680978325,0.021132846029668712
student_36,w0036_s01_pWOZ_r03.png,2.4796046189595446,303.8006821194679,0.02264637227408687,82036,517.5943,0.5480491475038787,0.0,100.0,328.8343958854599,0.02264824281861242
